ID	UMB01_00	UMB01_01	UMB01_02	UMB01_03	UMB01_04	UMB01_05	UMB01_06	UMB01_07	UMB01_08	UMB01_09	UMB01_10	UMB01_11	UMB01_12	UMB02_00	UMB02_01	UMB02_02	UMB02_03	UMB02_04	UMB02_05	UMB02_06	UMB02_07	UMB02_08	UMB02_09	UMB02_10	UMB02_11	UMB02_12	UMB03_00	UMB03_01	UMB03_02	UMB03_03	UMB03_04	UMB03_05	UMB03_06	UMB03_07	UMB03_08	UMB03_09	UMB03_10	UMB03_11	UMB03_12	UMB04_00	UMB04_01	UMB04_02	UMB04_03	UMB04_04	UMB04_05	UMB04_06	UMB04_07	UMB04_08	UMB04_09	UMB05_00	UMB05_01	UMB05_02	UMB05_03	UMB05_04	UMB05_05	UMB05_05.1	UMB05_06	UMB05_06.1	UMB05_07	UMB05_08	UMB05_09	UMB05_09.1	UMB05_09.2	UMB05_10	UMB05_10.1	UMB05_11	UMB05_12	UMB06_00	UMB06_01	UMB06_02	UMB06_03	UMB06_05	UMB06_07	UMB06_08	UMB06_09	UMB06_10	UMB06_11	UMB06_12	UMB07_00	UMB07_01	UMB07_02	UMB07_03	UMB07_04	UMB07_05	UMB07_06	UMB07_07	UMB07_08	UMB07_09	UMB07_10	UMB07_11	UMB07_12	UMB08_01	UMB08_01.1	UMB08_02	UMB08_02.2	UMB08_03	UMB08_04	UMB08_05	UMB08_06	UMB08_07	UMB08_08	UMB08_09	UMB08_10	UMB08_11	UMB08_12	UMB09_01	UMB09_06	UMB09_07	UMB09_08	UMB09_09	UMB09_10	UMB09_11	UMB10_01	UMB10_02	UMB10_03	UMB10_04	UMB10_05	UMB10_06	UMB10_07	UMB10_08	UMB10_09	UMB10_10	UMB10_11	UMB10_12	UMB11_01	UMB11_02	UMB11_03	UMB11_04	UMB11_04.1	UMB11_05	UMB11_06	UMB11_07	UMB11_08	UMB11_11	UMB11_12	UMB12_01	UMB12_01.2	UMB12_02	UMB12_03	UMB12_04	UMB12_05	UMB12_06	UMB12_07	UMB12_08	UMB12_09	UMB12_10	UMB12_11	UMB12_12	UMB13_00	UMB13_01	UMB13_02	UMB13_03	UMB13_04	UMB13_05	UMB13_06	UMB13_07	UMB13_08	UMB13_09	UMB13_10	UMB13_11	UMB13_12	UMB14_00	UMB14_01	UMB15_01	UMB15_01.1	UMB15_02	UMB15_02.1	UMB15_03	UMB15_04	UMB15_05	UMB15_06	UMB15_08	UMB15_09	UMB15_10	UMB15_11	UMB15_12	UMB16_01	UMB16_03	UMB16_06	UMB17_01	UMB17_02	UMB17_03	UMB17_04	UMB17_05	UMB17_06	UMB17_07	UMB17_08	UMB17_09	UMB17_10	UMB17_11	UMB17_12	UMB18_00	UMB18_00.1	UMB18_01	UMB18_02	UMB18_02.1	UMB18_03	UMB18_04	UMB18_05	UMB18_06	UMB18_07	UMB18_08	UMB18_09	UMB18_09.1	UMB18_10	UMB18_10.1	UMB18_10.2	UMB18_12	UMB19_01	UMB19_02	UMB19_03	UMB19_04	UMB19_05	UMB19_06	UMB19_07	UMB19_08	UMB19_09	UMB19_10	UMB19_11	UMB19_12	UMB20_00.1	UMB20_01	UMB20_01.1	UMB20_01.2	UMB20_02	UMB20_02.1	UMB20_02.2	UMB20_03	UMB20_03.1	UMB20_04	UMB20_04.1	UMB20_05	UMB20_05.1	UMB20_06	UMB20_07	UMB20_08	UMB20_09	UMB20_10	UMB20_10.1	UMB20_11	UMB20_12	UMB21_01	UMB21_02	UMB21_03	UMB21_04	UMB21_05	UMB21_06	UMB21_07	UMB21_08	UMB21_09	UMB21_11	UMB21_12	UMB22_01	UMB22_02	UMB22_03	UMB22_04	UMB22_05	UMB22_06	UMB22_07	UMB22_08	UMB22_09	UMB22_10	UMB22_11	UMB22_12	UMB23_01	UMB23_01.2	UMB23_02	UMB23_02.1	UMB23_03	UMB23_04	UMB23_05	UMB23_06	UMB23_06.1	UMB23_07	UMB23_07.1	UMB23_08	UMB23_08.1	UMB23_10	UMB23_10.1	UMB23_11	UMB24_01	UMB24_02	UMB24_03	UMB24_04	UMB24_05	UMB24_06	UMB24_07	UMB24_08	UMB24_09	UMB24_09.1	UMB24_09.2	UMB24_10.1	UMB24_11	UMB24_12	UMB25_01	UMB25_02	UMB25_03	UMB25_04	UMB25_05	UMB25_06	UMB25_07	UMB25_08	UMB25_09	UMB25_10	UMB25_11	UMB25_12	UMB26_01	UMB26_02	UMB26_03	UMB26_04	UMB26_05	UMB26_06	UMB26_07	UMB26_08	UMB26_09	UMB26_10	UMB26_11	UMB26_12	UMB27_00	UMB27_01	UMB27_03	UMB27_04	UMB27_05	UMB27_06	UMB27_07	UMB27_08	UMB27_09	UMB27_10	UMB27_11	UMB27_12	UMB28_00	UMB28_01	UMB28_02	UMB28_03	UMB28_04	UMB28_05	UMB28_06	UMB28_07	UMB28_10	UMB28_11	UMB29_00	UMB29_01	UMB29_02	UMB29_03	UMB29_04	UMB29_05	UMB29_06	UMB29_07	UMB29_08	UMB29_09	UMB29_10	UMB29_11	UMB29_12	UMB30_01	UMB30_01.1	UMB31_00	UMB31_01	UMB31_02	UMB31_03	UMB31_04	UMB31_05	UMB31_06	UMB31_07	UMB31_08	UMB31_09	UMB31_10	UMB31_11
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02062	0.01377	0.02852	0.10665	0.00222	0	0.01874	0	0	0	0	0.01525	0	0	0.00312	0	0.00917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088	0.5656	1.37556	0.3926	0.71062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03727	0.04716	0.18513	0.25307	0.72027	0.25283	0.30816	1.46035	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62508	0.21869	0.00349	0.03791	0.31186	0.52817	0.41873	0	0.09192	0.15657	0	0	0	0	0	0	0	0	0	0	0	0.01994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15131	0.06354	0.08201	0.13203	0	0	0.01873	0.13988	0.09265	0.01722	0.04114	0	0.06205	0	0.093	0.1174	0.1217	0.19155	0.07862	0.18744	0.40914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10449	0.24268	0	0	0	0	0	0	0	0	0	0	0.62088	0.56605	3.16477	0.6719	0.78477	0.9371	0.14567	0.67174	0.0573	0.01349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03526
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01936	0.00127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07305	0	0.07084	0.00608	0.02989	0	0.40577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48229	0.05674	0.29295	0.04742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.14655	0.11279	0.05159	0.09251	0.00108	0	0.08131	0	0.02001	0.1078	0.14437	0.02683	0.04787	0.14975	0	0	0	0	0	0	0	0	0.02955	0.04295	0.01052	0.09586	0	0	0.09748	0.40508	0.02494	0.06817	0.00258	0.03728	0.60422	0.04761	0.023	0.01997	0.1532	0.56271	1.73951	0.42719	0.41543	0.62041	0.50551	3.24001	0.0521	0.24358	0.37821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01289	0	1.29014	0.68068	0	1.05613	0.02705	0.01478	0	0.16059	0	0.02104	0.11739	0.0661	0.0333	0.29497	0	0	0.2095	0	0.08885	0.47482	0.28779	0.05711	0.11111	0.80562	0.61437	0.6256	0.35885	0.01616	0.31327	0.12956	0.48105	0.73243	0.11538	0	0.10406	0.98776	0	0.00737	0.01288	0	0.01999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6429	1.74675	0.19612	0.28093	0.21764	0.44149	2.39459	0.454	0.65966	0.33785	0.8763	0	0	0.02441	0	0.00284	0	0	0	0.08382	0	0	0	0.01785	0.02122	0.10973	0.07462	0	0.064	0.15281	0.56254	0.04732	0.0344	0.09516	0	0	0	0.10546	0.17185	0.03299	0.09371	0.36579	0.54098	0.66055	1.71294	0.08281	0.20107	0.00694	0.29783	0.34579	0.04425	1.07255	0.02103	0.01957	0.24875	0	0	0	0	0	0	0	0	0	0	0	0	0.23903	0.04107	0.0309	0.05877	0.02333	0	0.74176	0	0.01892	0	0.3007	0.72263	0	0.01647	0.57425	0.13425	0.71925	0.6976	0	0	0	0	0	0	0	0	0	0	0	0.46585	0.11087	0.10684	0.07263	0	0	0.93533	0.26014	0.10099	0.02224	0.04784	0.00277	0.08645	0.17804	0.04856	0.20817	0.04851	0.25327	0.19344	0.12398	0.11632	0.02562	0.21746	0.17973	0.64098	0.10402	0.08182	0	0.04587	0.13773	0.24742	0.6604	0.43292	0.7583	0.64815	0.04074	0.18144	0.09875	0	0.20743	0.02449	0.04041	0.01391	0.0416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06447	0.11477	0.10686	0.32293	0.7351	0.21903	0.08668	0.03679	0.02998	0.75348	0.00822	0.1866	0.0097	0.0204	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00409	0.01796	0	0.00204	0	0.07462	0.06317	0.48423	0.13012	0.02813	0.10132	0.00426	0.10517	0	0	0	0	0	0	0	0	0	0	0	0.03724	0.45148	0.06168	0.02269	0.1356	0.00355	0	0.01286	0	0	0.02672	0	0.03086	0.01589	0	0	0.12986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	0.07159	0.01621	0.00431	0.0405	0	0	0.00132	0	0	0	0	0	0	0.01174	0	0	0	0	0	0	0	0	0	0	0	0	0.01579	0.06688	0.21308	0.50512	0.0334	0.1131	0.02142	0.09062	0.34074	0.10475	0.05048	0.04144	0.03735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03797	0.24435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00458	0.85533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06546	0.08328	0.37176	0	0.06117	0	0.188	0	0	0	0	0	0	0.01952	0.03177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01422	0.00733	0.07515	0.09681	0.02491	0.01105	0.00604	0.02377	0.09019	0	0.037	0	0.06031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella|s__Gardnerella_vaginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00725	0	0	0	0	0	0	0	0	0.00106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00462	0	0	0	0	0	0	0.00384	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	0.06205	0.02665	0.03363	0.0404	0.02138	0	0.04037	0	0.05583	0	0.00975	0	0.06579	0.00911	0.11348	0.00343	0.02193	0	0	0.05738	0.02552	0.30404	0.06165	0	0.00746	0.05176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00369	0	0	0	0	0	0.00646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164	0.03757	0.00667	0	0.01004	0	0	0.03844	7e-04	0	0.00398	0.12044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07328	0	0	0	0	0.0169	0.35366	0.00386	0	0.00512	0	0	0	0	0.00093	0.00725	0.00963	0	0	0.01092	0.00613	0	0.12599	0	0	0.03657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01846	0.02129	0.11877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00386	0	0	0	0.01341	0.00151	0	0	0	0.00222	0	0	0	0	0.00951	0	0	0	0	0	0	0.00738	0	0	0	0	0	0.00101	0.08691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02371	0.00261	0	0.00093	0	0.0012	0	0	0	0	0	0	0.01989	0	0	0.00292	0.00118	0.00812	0	0.02542	0	0.02538	0.0469	0.00244	0	0.10301	0	0	0.012	0	0	0.00211	0	0.03704	0	0	0	0.01455	0	0	0	0.03257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12384	0.01051	0.28766	0.44445	0.08112	0.18564	0.04402	0.2459	0.49469	0.26043	0.28555	1.044	0.24464	0.4413	0.55905	0.07635	0.06399	0.18446	0.21474	0.4541	0.05102	0.05886	0.2603	0.01078	0	0.00103	0.02765	0	0	0.01288	0	0.00186	0.05361	0	0.0328	0	0	0.02406	0.00598	0.06487	0	0.03276	0.26967	0.44401	0.22721	0	0.55377	0.42509	0.01852	0	0.18873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59887	0.82916	0.32681	0.51066	0	0.12827	0.06223	0.27638	0.76971	0.18581	0	0.04217	0.43006	0.08169	0.6973	0.21015	0.02262	0.25356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1312	0.31517	0	0	0.25715	0.14742	0.14278	0.37335	0	0	0.4035	0.00325	0.01323	0.43537	0.08691	0.07012	0.15515	0.01637	0	0.61403	0.19201	0.06239	0	0.19354	0.32912	0.24597	0.12141	0.01482	0.36343	0.65483	0.32221	0	0.10977	0.24155	0.09094	0.05661	0.10422	0.03556	0.14035	0.00246	0	0	0.01497	0	0	0.02239	0.00187	0	0.02543	0.03942	0	0.01659	0.13759	0.18461	0.76813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02711	0	0	0	0	0.06384	0	0.00343	0.03311	0.01364	0.03439	0.04946	0.14981	0.18019	0.07661	0	0.00525	0.03194	0.0357	0.03636	0.057	0.05974	0.30699	0.18119	0.10278	0.0564	0.12061	0	0	0.056	0.07056	0.02891	0.01076	0.02855	0.02036	0.06814	0	0.09125	0.01274	0.0441	0.08272	0.05114	0.14099	0.03029	0	0.02938	0	0.08968	0.03333	0.06346	0	0.0333	0.09661	0.0444	0.17276	0	0	0	0	0	0	0.0305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03817	0	0.10403	0	0.05355	0.0701	0	0.09942	0.00534	0.03741	0.1004	0.01505	0.01472	0	0.01167	0	0	0	0	0	0	0	0	0	0	0	0	0.21315	0.98723	0.07725	0.71647	1.41802	0.28583	0.07243	0.1685	0.20611	0.44529	0.02165	2.6037	0	0	0	0	0	0	0	0	0.00444	0	0	0.24826	0.05657	0.18432	0.03903	0.12255	0	0.57378	0	0	0	0	0	0.25344	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0711	0	0	0	0	0	0	0	11.66151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0132	0.63135	0.18254	0.03651	0.06435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03583	0	0.08378	0.0788	0.02042	0.02582	0.48922	0.05285	0.65053	0.87687	0.09841	0.57159	0.05859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02517	0.8974	0.0298	0.00458	0.02595	0	0	0.22883	0.26269	0.00707	0	0.08183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
